"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x821297023","x1461512173176295428",2021-11-19 01:50:30,"ScanityUGM","Warm greeting from the Ambassador,
🇫🇮 H. E. Jari Sinkari, the Ambassador of Finland in Indonesia

Save The Date ❕
🗓 : November 20, 2021
⏰ : 10.00 - 12.00 WIB https://t.co/nLQyFvWRCE","Twitter for Android",157,"x1461511223330050048","x821297023","ScanityUGM",FALSE,FALSE,1,0,,,,,,,,"http://pbs.twimg.com/ext_tw_video_thumb/1461511934608490496/pu/img/NFjipDvGHNwqDV8F.jpg","https://t.co/nLQyFvWRCE","https://twitter.com/ScanityUGM/status/1461512173176295428/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/1461511934608490496/pu/img/NFjipDvGHNwqDV8F.jpg","https://t.co/nLQyFvWRCE","https://twitter.com/ScanityUGM/status/1461512173176295428/video/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1461512173176295428","SCANITY Fisipol UGM","Yogyakarta, Indonesia","Student activity unit in Universitas Gadjah Mada, focusing on Scandinavian issues (Norway, Denmark, Sweden, Finland).","https://t.co/kVcBxn7E3J",FALSE,357,112,3,1028,56,2012-09-13 10:50:42,FALSE,"https://t.co/kVcBxn7E3J","https://linktr.ee/scanityugm/",,"https://pbs.twimg.com/profile_banners/821297023/1456633126","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1056523250971357185/Y_E8v1Yt_normal.jpg"
"x254552876","x1471077180809486336",2021-12-15 11:18:25,"takoyudo","Out now: 'The Pandemic as Political Opportunity: Jokowi’s Indonesia in the Time of Covid-19' in the latest issue of @BIESjournal. This is the paper version of the political update I gave at @ANUIndonesia's #Indonesia update in mid-September! 
https://t.co/zPFqLjoYX2","Twitter for Android",140,,,,FALSE,TRUE,0,32,,,,,,,,,,,,,,,,"x23537590","charlie_set","en",,,,,,,,,,,,,,,,"x1470693947559137281","Out now: 'The Pandemic as Political Opportunity: Jokowi’s Indonesia in the Time of Covid-19' in the latest issue of @BIESjournal. This is the paper version of the political update I gave at @ANUIndonesia's #Indonesia update in mid-September! 
https://t.co/zPFqLjoYX2",2021-12-14 09:55:35,"Twitter Web App",118,32,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1471077180809486336","Tauchid Komara Yuda","Univ Gadjah Mada, Indonesia","Lecturer of social policy at Universitas Gadjah Mada, Indonesia | PhD student (2021-23) @Dsocsp LU, HK| HKPFS awardee |#PolicyDiffusion #WelfareRegime","https://t.co/5W3qkjNTeO",FALSE,513,881,1,7788,655,2011-02-19 14:24:44,FALSE,"https://t.co/5W3qkjNTeO","https://www2.scopus.com/authid/detail.uri?authorId=57201631933",,"https://pbs.twimg.com/profile_banners/254552876/1590562832","http://abs.twimg.com/images/themes/theme19/bg.gif","http://pbs.twimg.com/profile_images/1265541433391529986/zHOy-Wko_normal.jpg"
"x116933231","x1471581765894434816",2021-12-16 20:43:28,"fauzialfaridzii","@eemprass iya tau to yang udah taken mah b ajh","Twitter for iPhone",36,"x1471453757854552067","x1397232555556950016","eemprass",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x1397232555556950016","eemprass","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1471581765894434816","Fauzi Vidi","Cirebon - Yogyakarta","Universitas Gadjah Mada 18' | @arsenal | Fastabiqul Khoirot","https://t.co/kgGAS3NNlC",FALSE,1633,1487,0,3271,823,2010-02-24 01:17:14,FALSE,"https://t.co/kgGAS3NNlC","https://instagram.com/fauzialfaridzii",,"https://pbs.twimg.com/profile_banners/116933231/1624786850","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1466088173436477448/u9hLFa0i_normal.jpg"
"x451377548","x1436505562871578628",2021-09-11 01:43:09,"herlandarmawan","Alhamdulillah..kemarin buku tulisan saya mendapat apresiasi dari Perpustakaan RI sebagai buku terbaik yang membahas Covid 19. Semoga dengan ini membuat saya semakin semangat mengedukasi khususnya warga twitter tercinta 😉 https://t.co/IKI2KR7ws3","Twitter for Android",140,,,,FALSE,TRUE,0,192,,,,,,,,,,,,,,,,"x59142557","jcowacko","in",,,,,,,,,,,,,,,,"x1436472531293114370","Alhamdulillah..kemarin buku tulisan saya mendapat apresiasi dari Perpustakaan RI sebagai buku terbaik yang membahas Covid 19. Semoga dengan ini membuat saya semakin semangat mengedukasi khususnya warga twitter tercinta 😉 https://t.co/IKI2KR7ws3",2021-09-10 23:31:54,"Twitter for Android",1963,192,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1436505562871578628","herlan darmawan","Yogyakarta, Indonesia","Indonesian volcanologist, lecturer at Laboratory of Geophysics, Universitas Gadjah Mada, Indonesia, former PhD student at GFZ Potsdam, Germany.",,FALSE,671,250,3,2769,2840,2011-12-31 11:04:14,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1157200971035901952/SlMi6nrj_normal.jpg"
"x77652295","x1455732892714344458",2021-11-03 03:05:42,"abroryacp","Breastfeeding shapes the infant gut microbiota involving multiple ways. @MartinF_Laursen, @HRoager et al. show that bifidobacteria that feed on breastmilk produce aromatic lactic acids with key roles on the development of babies’ immune system https://t.co/OtJwlWjF0R","Twitter for Android",140,,,,FALSE,TRUE,0,20,,,,,,,,,,,,,,,,"x519697310 x1011898565319450624 x747538445699059712","GMFHx MartinF_Laursen HRoager","en",,,,,,,,,,,,,,,,"x1455499942496247812","Breastfeeding shapes the infant gut microbiota involving multiple ways. @MartinF_Laursen, @HRoager et al. show that bifidobacteria that feed on breastmilk produce aromatic lactic acids with key roles on the development of babies’ immune system https://t.co/OtJwlWjF0R",2021-11-02 11:40:02,"Hootsuite Inc.",41,20,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1455732892714344458","ابراري اغس جحي فرمن","Yogyakarta","Lecturer at Department of Biochemistry, Faculty of Medicine, Public Health, and Nursing, Universitas Gadjah Mada; Gut Microbiome and Postbiotic Lover","https://t.co/6lS0WvR1Jt",FALSE,838,2303,4,5715,1134,2009-09-27 03:45:18,FALSE,"https://t.co/6lS0WvR1Jt","http://about.me/abrorypramana",,"https://pbs.twimg.com/profile_banners/77652295/1375806743","http://abs.twimg.com/images/themes/theme10/bg.gif","http://pbs.twimg.com/profile_images/1056737297138311168/aFcm_wBu_normal.jpg"
"x3010128408","x1471649118900523011",2021-12-17 01:11:06,"KalaKemangga","Fourteen new species of shrew from Sulawesi! All 14 are members of a single clade of 20 that is endemic to the island, revealing a previously unknown radiation.
@TomGiarla @heru_hdk @mammalgutz
https://t.co/SnpRP0tB1T","Twitter for Android",140,,,,FALSE,TRUE,0,81,,,,,,,,,,,,,,,,"x1676557724","JakeEsselstyn","en",,,,,,,,,,,,,,,,"x1471191060810403843","Fourteen new species of shrew from Sulawesi! All 14 are members of a single clade of 20 that is endemic to the island, revealing a previously unknown radiation.
@TomGiarla @heru_hdk @mammalgutz
https://t.co/SnpRP0tB1T",2021-12-15 18:50:56,"Twitter Web App",234,81,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1471649118900523011","Naufal Urfi","Yogyakarta, Indonesia","Biology undergrad student at Universitas Gadjah Mada. 
Interested in everything about biodiversity, especially spiders!

EN/ID/SE.

IG: kewancilik; https://t.co/wXeZ2331vV","https://t.co/qgvYrDZTjT",FALSE,399,319,4,1256,930,2015-02-05 12:35:34,FALSE,"https://t.co/qgvYrDZTjT","https://www.inaturalist.org/people/1282144",,"https://pbs.twimg.com/profile_banners/3010128408/1591097296","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1294972421611515904/k9NIeePA_normal.jpg"
"x287667421","x1466077003556163584",2021-12-01 16:09:30,"unitberkudaUGM","@UGM_FESS mimin juga cemas nih:(","Twitter Web App",22,"x1466046473108262920","x1277749122296983552","UGM_FESS",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x1277749122296983552","UGM_FESS","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1466077003556163584","Unit Berkuda Universitas Gadjah Mada","Yogyakarta, Indonesia","🐴Horse for the Horseless🐴
Instagram : unitberkuda_ugm","https://t.co/ugRXl3EZjv",FALSE,778,101,3,955,36,2011-04-25 13:05:25,FALSE,"https://t.co/ugRXl3EZjv","http://berkuda.ukm.ugm.ac.id",,"https://pbs.twimg.com/profile_banners/287667421/1548768847","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1090241464544555009/M6qgV3Nf_normal.jpg"
"x402015056","x1065435930490744832",2018-11-22 02:44:55,"TGM_Yogyakarta","Untuk info lebih lengkap cek poster bung dan nona!","Twitter for Android",50,"x1065435645173161984","x402015056","TGM_Yogyakarta",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,"in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1065435930490744832","Teater Gadjah Mada","Gelanggang Mahasiswa UGM","Unit Kegiatan Mahasiswa - Teater Gadjah Mada Universitas Gadjah Mada - Disini Ku Temukan Kau, Disini Ku Temukan Daku","https://t.co/Z2NJTdQD9a",FALSE,1699,449,6,3927,29,2011-10-31 12:31:49,FALSE,"https://t.co/Z2NJTdQD9a","http://teatergadjahmada.ukm.ugm.ac.id",,"https://pbs.twimg.com/profile_banners/402015056/1525155022","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1035004569275719680/H1FhDLU3_normal.jpg"
"x636050772","x1462335073026338816",2021-11-21 08:20:24,"porsenigama","@ditmawaugm terima kasih kembaliii, ditmawmin!!! see u di porsenigama 2022 &lt;33","Twitter for iPhone",69,"x1462306259323916289","x307691335","ditmawaugm",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x307691335","ditmawaugm","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1462335073026338816","Pekan Olahraga dan Seni Gadjah Mada","Gelanggang Mahasiswa UGM","Akun resmi Pekan Olahraga dan Seni Universitas Gadjah Mada","https://t.co/PNMEEG5JRL",FALSE,1917,95,1,8489,359,2012-07-15 06:57:02,FALSE,"https://t.co/PNMEEG5JRL","http://ukm.ugm.ac.id/2021/porsenigama/",,"https://pbs.twimg.com/profile_banners/636050772/1631758289","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1309886577120702464/d7uC2A5O_normal.png"
"x1081206104892223488","x1168595510866763779",2019-09-02 18:44:15,"ugmofficiaI","UGM https://t.co/NhpB0oc00C","Twitter for iPhone",3,,,,FALSE,FALSE,2,0,,,,,"twitter.com/Jogja24Jam/sta…","https://t.co/NhpB0oc00C","https://twitter.com/Jogja24Jam/status/1168551174007472128",,,,,,,,,,,"und",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1168595510866763779","Universitas Gadjah Mada","Yogyakarta, Indonesia","The parody account of Universitas Gadjah Mada.","https://t.co/TPJvg3j2vp",FALSE,180,11,0,19,0,2019-01-04 15:09:58,FALSE,"https://t.co/TPJvg3j2vp","http://www.palawa.ac.id",,,,"http://pbs.twimg.com/profile_images/1234752311290785792/NRhOOQ1b_normal.jpg"
"x399244900","x1470844314922090496",2021-12-14 19:53:06,"mapagama_ugm","Laporan Kegiatan Gadjah Mada Respons Semeru - Selasa, 14 Desember 2021, pukul 20.00 WIB

#BhaktiRelawanGadjahMada #GMRS2021 #Semeru

@GelanggangUGM_ @infokagama @ditmawaugm https://t.co/TUFrsF1Yp4","Twitter for Android",140,,,,FALSE,TRUE,0,2,,,"BhaktiRelawanGadjahMada",,,,,,,,,,,,,"x1051133419856379904","officialger_ugm","in",,,,,,,,,,,,,,,,"x1470832889675714565","Laporan Kegiatan Gadjah Mada Respons Semeru - Selasa, 14 Desember 2021, pukul 20.00 WIB

#BhaktiRelawanGadjahMada #GMRS2021 #Semeru

@GelanggangUGM_ @infokagama @ditmawaugm https://t.co/TUFrsF1Yp4",2021-12-14 19:07:42,"Twitter for Android",6,2,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1470844314922090496","Mapagama","Yogyakarta, Indonesia, 55281","Akun Twitter Resmi Mahasiswa Pencinta Alam Universitas Gadjah Mada. Petualangan, Pendidikan, Penelitian, dan Pengabdian Masyarakat.","https://t.co/HWihq1gP14",FALSE,5186,405,7,6597,118,2011-10-27 06:33:51,FALSE,"https://t.co/HWihq1gP14","http://mapagama.ukm.ugm.ac.id",,"https://pbs.twimg.com/profile_banners/399244900/1553248680","http://abs.twimg.com/images/themes/theme6/bg.gif","http://pbs.twimg.com/profile_images/547279352891596800/U-TPCus5_normal.jpeg"
"x1279279248453206016","x1340955821023219712",2020-12-21 09:42:36,"satgascovidugm","@P12453T74 halo kak. Boleh kami mengirimkan dm terkait thread yg kakak buat? Terima kasih","Twitter for Android",89,,"x2793199705","30sdaddies",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,"in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1340955821023219712","Satgas COVID-19 Universitas Gadjah Mada","Perumahan Dosen UGM blok G-14","Akun Twitter Resmi
Satuan Tugas COVID-19
Universitas Gadjah Mada",,FALSE,45,5,0,1,0,2020-07-04 05:02:25,FALSE,,,,"https://pbs.twimg.com/profile_banners/1279279248453206016/1602138498",,"http://pbs.twimg.com/profile_images/1314059825735581702/b7vDrc_n_normal.jpg"
"x1410033916484808708","x1466902916539682819",2021-12-03 22:51:23,"abyangantengsii","#FotoProfilBaru https://t.co/rIX63u3WAD","Twitter for Android",15,,,,FALSE,FALSE,0,1,,,"FotoProfilBaru",,,,,"http://pbs.twimg.com/media/FFt8bZnVUAIspsE.jpg","https://t.co/rIX63u3WAD","https://twitter.com/abyangantengsii/status/1466902916539682819/photo/1","photo","http://pbs.twimg.com/media/FFt8bZnVUAIspsE.jpg","https://t.co/rIX63u3WAD","https://twitter.com/abyangantengsii/status/1466902916539682819/photo/1",,,,"und",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1466902916539682819","Universitas Gadjah Mada","","",,FALSE,3,3,0,8,6,2021-06-30 00:34:34,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1466902895454932994/coRIB7jK_normal.jpg"
"x1140130280474177536","x1471719264717471745",2021-12-17 05:49:50,"kapoett","Badmood seharian karena nilai is another level of pain. Mending galau gara-gara cowok daripada nilai.","Twitter for iPhone",101,,,,FALSE,FALSE,31,4,,,,,,,,,,,,,,,,,,"in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1471719264717471745","kaput","","Lawstud at Universitas Gadjah Mada '20","https://t.co/IAQJuLp5ss",FALSE,29652,727,60,7914,4044,2019-06-16 05:33:36,FALSE,"https://t.co/IAQJuLp5ss","https://secreto.site/22140611",,"https://pbs.twimg.com/profile_banners/1140130280474177536/1627846932",,"http://pbs.twimg.com/profile_images/1462824609837846531/H2fE86Ya_normal.jpg"
"x1041525360","x1470926735080263682",2021-12-15 01:20:36,"bppmbalairung","Penulis: Dhestia Arrizqi Haryanto dan Sidney Alvionita Saputra (Magang)
Penyunting: Alfredo Putrawidjoyo
Fotografer: Fairuz Azzura Salma","Twitter for Android",136,"x1470926683096055809","x1041525360","bppmbalairung",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,"in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1470926735080263682","BPPM BALAIRUNG UGM","Bulaksumur B21","Akun resmi Badan Penerbitan Pers Mahasiswa Universitas Gadjah Mada | email: balairungpress@gmail.com","https://t.co/pzeXmCU4tb",FALSE,6356,152,23,5113,50,2012-12-28 06:54:36,FALSE,"https://t.co/pzeXmCU4tb","http://balairungpress.com",,"https://pbs.twimg.com/profile_banners/1041525360/1521337637","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/960715850347982848/gtJKsR8o_normal.jpg"
"x62274231","x1454654903159193600",2021-10-31 03:42:09,"BEMFEBUGM","Jangan sampai kelewatan yaa !!

Departemen Keilmuan
BEM FEB UGM
#KabinetArunganAsa","Twitter for iPhone",82,"x1454654901112356874","x62274231","BEMFEBUGM",FALSE,FALSE,0,0,,,"KabinetArunganAsa",,,,,,,,,,,,,,,"in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1454654903159193600","BEM FEB UGM","Yogyakarta, Indonesia","Badan Eksekutif Mahasiswa Fakultas Ekonomika dan Bisnis Universitas Gadjah Mada 2021 | #KabinetArunganAsa| bem.feb@ugm.ac.id","https://t.co/5R5R5bF7jC",FALSE,5995,641,19,13509,520,2009-08-02 14:56:00,FALSE,"https://t.co/5R5R5bF7jC","http://linktr.ee/bemfebugm",,"https://pbs.twimg.com/profile_banners/62274231/1618151622","http://abs.twimg.com/images/themes/theme5/bg.gif","http://pbs.twimg.com/profile_images/1381255339299926018/ZI2F-PnM_normal.jpg"
"x1095261836226646016","x1095265865434427393",2019-02-12 10:18:26,"ahsugmonline","Hello Twitter! We are @ahsugmonline, a proud member of @aahci. We will provide you with the latest developments, events, and resources regarding the implementation of the academic health system concept in @UGMYogyakarta. Stay in touch.","Twitter Web Client",235,,,,FALSE,FALSE,1,1,,,,,,,,,,,,,,,,"x1095261836226646016 x206350524 x151261945","ahsugmonline aahci UGMYogyakarta","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1095265865434427393","Academic Health System Universitas Gadjah Mada","Yogyakarta, Indonesia","The official account of Academic Health System Universitas Gadjah Mada (AHS UGM) | All tweets will be written in English","https://t.co/G8sYfIJL4J",FALSE,6,7,0,1,0,2019-02-12 10:02:25,FALSE,"https://t.co/G8sYfIJL4J","http://ahs-ugm.online/",,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1095261985321545728/DQ01iPZL_normal.png"
"x116203259","x1471452684561444866",2021-12-16 12:10:32,"demajusticia","Kabinet Karsa Ananta
Dewan Mahasiswa Justicia
Fakultas Hukum UGM
—
Kunjungi dan hubungi kami melalui :
• Website: https://t.co/SiKjjRPBlF
• YouTube: DemaJusticia
• Facebook: Dema Justicia
• Email: demajusticiaugm@gm https://t.co/lTSajdr9JG","Twitter for iPhone",239,"x1471452552336007168","x116203259","demajusticia",FALSE,FALSE,0,0,,,,,"demajusticia.org ail.com","https://t.co/SiKjjRPBlF https://t.co/lTSajdr9JG","http://demajusticia.org http://ail.com",,,,,,,,,,,"in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1471452684561444866","Dewan Mahasiswa Justicia FH UGM","D.I.Yogyakarta","Dewan Mahasiswa Justicia Fakultas Hukum Universitas Gadjah Mada. Hubungi kami melalui Email : demajusticiaugm@gmail.com OA Line & Instagram : @demajusticia","https://t.co/2Xozk7Rdri",FALSE,6375,588,19,15227,63,2010-02-21 15:21:01,FALSE,"https://t.co/2Xozk7Rdri","http://linktr.ee/demajusticia",,"https://pbs.twimg.com/profile_banners/116203259/1368017872","http://abs.twimg.com/images/themes/theme18/bg.gif","http://pbs.twimg.com/profile_images/1151518439250333696/Stnu-0Y6_normal.jpg"
"x296067242","x702259741221781509",2016-02-23 22:32:24,"geodesiugm","17.00, akomodasi dan transportasi ditanggung perusahaan.
Silakan hub Ibu Puput 
+62 822-8407-3380 (3/3)","TweetCaster for Android",103,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,"in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/702259741221781509","Teknik Geodesi UGM","Yogyakarta, Indonesia","Dept. of Geodetic Engineering, Gadjah Mada University | Teknik Geodesi, Universitas Gadjah Mada | geodesi@ugm.ac.id","http://t.co/ckgYLyDm4W",FALSE,2351,225,11,3705,37,2011-05-10 04:21:18,FALSE,"http://t.co/ckgYLyDm4W","http://geodesi.ugm.ac.id",,"https://pbs.twimg.com/profile_banners/296067242/1371824078","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/378800000265117914/cbb2f609dd8b417bcdf76bfc45336923_normal.jpeg"
"x176728588","x1279393484189777921",2020-07-04 12:35:51,"komako_ugm","Hai sobat twitter! Apa kabar kalian semua? Ngga terasa udh bulan Juli aja nii tapi kerjaan mimin masih rebahan aja :( kalau kalian gimana nih??","Twitter for Android",143,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,"in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1279393484189777921","KOMAKO UGM","Jl Sosio-Yustisia, Bulaksumur","Akun resmi Korps Mahasiswa Komunikasi (KOMAKO) Universitas Gadjah Mada Yogyakarta
LINE: @fut8208o
Instagram: @komakougm
Email: komako1ugm@gmail.com","http://t.co/WkM18EDiQp",FALSE,2301,551,14,7268,18,2010-08-10 08:15:56,FALSE,"http://t.co/WkM18EDiQp","http://komako.fisipol.ugm.ac.id",,"https://pbs.twimg.com/profile_banners/176728588/1590996701","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1267358126732263426/2mp490ye_normal.jpg"
"x1085134298","x1455151246982090752",2021-11-01 12:34:27,"PUKAT_UGM","Besok siang, mari merapat. https://t.co/JoiJoeGDUN","Twitter for Android",26,,,,FALSE,FALSE,2,1,,,,,"twitter.com/BungHattaAward…","https://t.co/JoiJoeGDUN","https://twitter.com/BungHattaAward/status/1455096466838458373",,,,,,,,,,,"in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1455151246982090752","PUKAT UGM","Yogyakarta, Indonesia","Pusat Kajian Anti (PUKAT) Korupsi Universitas Gadjah Mada | contact : pukatkorupsi@ugm.ac.id","https://t.co/XMlwLca214",FALSE,5216,65,7,595,23,2013-01-13 05:53:35,FALSE,"https://t.co/XMlwLca214","http://www.pukatkorupsi.ugm.ac.id",,"https://pbs.twimg.com/profile_banners/1085134298/1568696656","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1173829733429080064/SfEXcoVj_normal.jpg"
